forecastData,hist,MAPE,ACC,R2,RRMSE
leadweek_8,1994,0.23640819590497156,0.8203529319799864,0.4177518160473971,24.752306930981845
leadweek_8,2000,0.23725681411512245,0.8020030289363935,0.4368613378336016,24.342730036855908
leadweek_9,2005,0.2475777213719201,0.7930112265105763,0.3891214719542184,25.353565337309913
leadweek_9,2006,0.25774785300494657,0.754194790746748,0.3137861089069153,26.871466157666497
leadweek_9,2007,0.26514883131189937,0.7340210377609072,0.28599412114094647,27.410218919563746
leadweek_9,2008,0.25808925967755736,0.7518267455016864,0.2801969773265075,27.521268248436947
leadweek_9,2011,0.25402675420447896,0.7805830455045863,0.3381770737339149,26.389582175834242
leadweek_9,2010,0.27867926300395607,0.6959139693546609,0.16625046080809724,29.61961531454222
leadweek_9,2004,0.26414730165796885,0.7446119458374032,0.2684501136423646,27.74492683913866
leadweek_9,2012,0.2619851115973825,0.76359984146571,0.2975460464743799,27.18757929304687
leadweek_9,2013,0.2587953907590413,0.7549779567572099,0.3035006831752919,27.072100759015544
leadweek_9,2014,0.25535616687120904,0.772586014538654,0.3198845979140975,26.751794240199438
leadweek_9,2015,0.27447136042639064,0.7566049302570018,0.19634257002690825,29.080180139390276
leadweek_9,2009,0.26370846966404937,0.7369937236742987,0.2563632872157454,27.973191701024874
leadweek_9,2003,0.2630089057800479,0.7634940170067451,0.2702901360546791,27.71001231714906
leadweek_9,2000,0.25645585526775355,0.7622613896466023,0.32967300679100364,26.558586938565753
leadweek_9,2001,0.25708036739093504,0.7621520882214085,0.2890702864665433,27.351109197024332
